date,respondent,respondent-name,type,type-name,timezone,timezone-description,demand,value-units
2025-05-18,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,466819,megawatthours
2025-05-18,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,421302,megawatthours
2025-05-18,CISO,California Independent System Operator,NG,Net generation,Central,Central,420520,megawatthours
2025-05-18,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,421063,megawatthours
2025-05-18,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,420736,megawatthours
2025-05-18,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,421302,megawatthours
2025-05-18,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-89671,megawatthours
2025-05-18,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-90543,megawatthours
2025-05-18,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-89898,megawatthours
2025-05-18,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-90181,megawatthours
2025-05-18,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-89671,megawatthours
2025-05-19,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,596583,megawatthours
2025-05-19,CISO,California Independent System Operator,D,Demand,Central,Central,589802,megawatthours
2025-05-19,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,585649,megawatthours
2025-05-19,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,593474,megawatthours
2025-05-19,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,596583,megawatthours
2025-05-19,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,555482,megawatthours
2025-05-19,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,550192,megawatthours
2025-05-19,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,546580,megawatthours
2025-05-19,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,553165,megawatthours
2025-05-19,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,555482,megawatthours
2025-05-19,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,506289,megawatthours
2025-05-19,CISO,California Independent System Operator,NG,Net generation,Central,Central,498245,megawatthours
2025-05-19,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,493834,megawatthours
2025-05-19,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,502458,megawatthours
2025-05-19,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,506289,megawatthours
2025-05-19,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-100259,megawatthours
2025-05-19,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-100600,megawatthours
2025-05-19,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-100933,megawatthours
2025-05-19,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-99916,megawatthours
2025-05-19,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-100259,megawatthours
2025-05-20,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,638795,megawatthours
2025-05-20,CISO,California Independent System Operator,D,Demand,Central,Central,635927,megawatthours
2025-05-20,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,634436,megawatthours
2025-05-20,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,637386,megawatthours
2025-05-20,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,638795,megawatthours
2025-05-20,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,598344,megawatthours
2025-05-20,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,595827,megawatthours
2025-05-20,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,594378,megawatthours
2025-05-20,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,597116,megawatthours
2025-05-20,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,598344,megawatthours
2025-05-20,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,527622,megawatthours
2025-05-20,CISO,California Independent System Operator,NG,Net generation,Central,Central,528868,megawatthours
2025-05-20,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,528043,megawatthours
2025-05-20,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,528423,megawatthours
2025-05-20,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,527622,megawatthours
2025-05-20,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-118334,megawatthours
2025-05-20,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-114079,megawatthours
2025-05-20,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-112251,megawatthours
2025-05-20,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-116559,megawatthours
2025-05-20,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-118334,megawatthours
2025-05-21,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,652230,megawatthours
2025-05-21,CISO,California Independent System Operator,D,Demand,Central,Central,651350,megawatthours
2025-05-21,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,650647,megawatthours
2025-05-21,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,651864,megawatthours
2025-05-21,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,652230,megawatthours
2025-05-21,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,621757,megawatthours
2025-05-21,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,620110,megawatthours
2025-05-21,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,619016,megawatthours
2025-05-21,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,621065,megawatthours
2025-05-21,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,621757,megawatthours
2025-05-21,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,575327,megawatthours
2025-05-21,CISO,California Independent System Operator,NG,Net generation,Central,Central,566602,megawatthours
2025-05-21,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,563221,megawatthours
2025-05-21,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,570678,megawatthours
2025-05-21,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,575327,megawatthours
2025-05-21,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-80367,megawatthours
2025-05-21,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-89037,megawatthours
2025-05-21,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-92484,megawatthours
2025-05-21,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-84729,megawatthours
2025-05-21,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-80367,megawatthours
2025-05-22,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,639378,megawatthours
2025-05-22,CISO,California Independent System Operator,D,Demand,Central,Central,641653,megawatthours
2025-05-22,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,643398,megawatthours
2025-05-22,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,640402,megawatthours
2025-05-22,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,639378,megawatthours
2025-05-22,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,604654,megawatthours
2025-05-22,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,606287,megawatthours
2025-05-22,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,607388,megawatthours
2025-05-22,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,605361,megawatthours
2025-05-22,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,604654,megawatthours
2025-05-22,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,620311,megawatthours
2025-05-22,CISO,California Independent System Operator,NG,Net generation,Central,Central,624700,megawatthours
2025-05-22,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,626935,megawatthours
2025-05-22,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,622687,megawatthours
2025-05-22,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,620311,megawatthours
2025-05-22,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-31358,megawatthours
2025-05-22,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-28513,megawatthours
2025-05-22,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-27866,megawatthours
2025-05-22,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-29773,megawatthours
2025-05-22,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-31358,megawatthours
2025-05-23,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,604138,megawatthours
2025-05-23,CISO,California Independent System Operator,D,Demand,Central,Central,607065,megawatthours
2025-05-23,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,609021,megawatthours
2025-05-23,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,605294,megawatthours
2025-05-23,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,604138,megawatthours
2025-05-23,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,563725,megawatthours
2025-05-23,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,566858,megawatthours
2025-05-23,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,569235,megawatthours
2025-05-23,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,565162,megawatthours
2025-05-23,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,563725,megawatthours
2025-05-23,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,573785,megawatthours
2025-05-23,CISO,California Independent System Operator,NG,Net generation,Central,Central,577729,megawatthours
2025-05-23,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,579374,megawatthours
2025-05-23,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,575545,megawatthours
2025-05-23,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,573785,megawatthours
2025-05-23,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-42061,megawatthours
2025-05-23,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-40916,megawatthours
2025-05-23,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-40633,megawatthours
2025-05-23,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-41500,megawatthours
2025-05-23,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-42061,megawatthours
2025-05-24,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,549447,megawatthours
2025-05-24,CISO,California Independent System Operator,D,Demand,Central,Central,553292,megawatthours
2025-05-24,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,555339,megawatthours
